"","Year","Month","Year-Month","SOC 2018 3-Digit Minor Group","SOC 2018 3-Digit Minor Group (Name)","Percent","Percent_3ma","N"
"3934",2021,"Apr",2021.25,"43-4000","Information and Record Clerks",11.5264821765063,11.7628368190595,128426
"3935",2021,"May",2021.33333333333,"43-4000","Information and Record Clerks",11.1035259087113,11.3599995266881,137695
"3936",2021,"Jun",2021.41666666667,"43-4000","Information and Record Clerks",10.7375635004313,11.122523861883,125196
"3937",2021,"Jul",2021.5,"43-4000","Information and Record Clerks",10.2178106035659,10.6863000042362,106285
"3938",2021,"Aug",2021.58333333333,"43-4000","Information and Record Clerks",9.41519765820505,10.1235239207341,108293
"3939",2021,"Sep",2021.66666666667,"43-4000","Information and Record Clerks",9.81003889533153,9.81434905236749,97441
"3940",2021,"Oct",2021.75,"43-4000","Information and Record Clerks",10.5511588468061,9.92546513344756,106140
"3941",2021,"Nov",2021.83333333333,"43-4000","Information and Record Clerks",10.5397485584649,10.3003154335342,105790
"3942",2021,"Dec",2021.91666666667,"43-4000","Information and Record Clerks",10.4496148966207,10.5135074339639,111918
"3943",2022,"Jan",2022,"43-4000","Information and Record Clerks",11.1215705067862,10.7036446539573,116854
"3944",2022,"Feb",2022.08333333333,"43-4000","Information and Record Clerks",10.3657249930366,10.6456367988145,118477
"3945",2022,"Mar",2022.16666666667,"43-4000","Information and Record Clerks",11.2411354709609,10.9094769902612,147921
"3946",2022,"Apr",2022.25,"43-4000","Information and Record Clerks",11.2633181126332,10.9567261922102,124830
"3947",2022,"May",2022.33333333333,"43-4000","Information and Record Clerks",10.996558209957,11.1670039311837,128131
"3948",2022,"Jun",2022.41666666667,"43-4000","Information and Record Clerks",10.5497041565392,10.9365268263765,122193
"3949",2022,"Jul",2022.5,"43-4000","Information and Record Clerks",10.1257440055563,10.5573354573509,123823
"3950",2022,"Aug",2022.58333333333,"43-4000","Information and Record Clerks",11.7583011396172,10.8112497672376,123989
"3951",2022,"Sep",2022.66666666667,"43-4000","Information and Record Clerks",12.300373167324,11.3948061041658,113086
"3952",2022,"Oct",2022.75,"43-4000","Information and Record Clerks",12.1251790091459,12.0612844386957,113821
"3953",2022,"Nov",2022.83333333333,"43-4000","Information and Record Clerks",11.704258903031,12.0432703598336,100331
"3954",2022,"Dec",2022.91666666667,"43-4000","Information and Record Clerks",9.99257451999576,11.2740041440576,94270
"3955",2023,"Jan",2023,"43-4000","Information and Record Clerks",10.0041535058487,10.5669956429585,103527
"3956",2023,"Feb",2023.08333333333,"43-4000","Information and Record Clerks",10.0034629036447,10.0000636431631,92408
"3957",2023,"Mar",2023.16666666667,"43-4000","Information and Record Clerks",11.5276633974695,10.5117599356543,106856
"3958",2023,"Apr",2023.25,"43-4000","Information and Record Clerks",10.6407633205278,10.723963207214,95792
"3959",2023,"May",2023.33333333333,"43-4000","Information and Record Clerks",10.3975471600062,10.8553246260012,96215
"3960",2023,"Jun",2023.41666666667,"43-4000","Information and Record Clerks",10.4881376235318,10.5088160346886,90159
"3961",2023,"Jul",2023.5,"43-4000","Information and Record Clerks",10.432696012064,10.4394602652007,90849
"3962",2023,"Aug",2023.58333333333,"43-4000","Information and Record Clerks",9.31315976155939,10.0779977990517,94447
"3963",2023,"Sep",2023.66666666667,"43-4000","Information and Record Clerks",10.380914935936,10.0422569031865,86476
"3964",2023,"Oct",2023.75,"43-4000","Information and Record Clerks",9.5060257244997,9.73336680733169,81401
"3965",2023,"Nov",2023.83333333333,"43-4000","Information and Record Clerks",11.5951549989735,10.4940318864697,73065
"3966",2023,"Dec",2023.91666666667,"43-4000","Information and Record Clerks",11.1446931713862,10.7486246316198,70805
"3967",2024,"Jan",2024,"43-4000","Information and Record Clerks",9.44906230679398,10.7296368257179,87342
"3968",2024,"Feb",2024.08333333333,"43-4000","Information and Record Clerks",10.0578020524627,10.2171858435476,81658
"3969",2024,"Mar",2024.16666666667,"43-4000","Information and Record Clerks",9.6907122610903,9.73252554011566,87847
"3970",2019,"Jan",2019,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.5679347826087,2.5679347826087,22080
"3971",2019,"Feb",2019.08333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.54933805797529,2.558636420292,20319
"3972",2019,"Mar",2019.16666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.42002176278564,2.51243153445654,22975
"3973",2019,"Apr",2019.25,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",1.42616927196861,2.13184303090985,16057
"3974",2019,"May",2019.33333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.38707772763696,2.0777562541304,23711
"3975",2019,"Jun",2019.41666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",1.27873344496879,1.69732681485812,19707
"3976",2019,"Jul",2019.5,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.18181818181818,1.94920978480798,18425
"3977",2019,"Aug",2019.58333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",1.48871830658293,1.64975664445663,25794
"3978",2019,"Sep",2019.66666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.92564150589998,2.19872599810036,26695
"3979",2019,"Oct",2019.75,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",1.81084153176812,2.07506711475034,25513
"3980",2019,"Nov",2019.83333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.4703557312253,2.40227958963113,22264
"3981",2019,"Dec",2019.91666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",1.7440611710125,2.00841947800197,23279
"3982",2020,"Jan",2020,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.23038054634454,2.14826581619411,25332
"3983",2020,"Feb",2020.08333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.06771974326454,2.01405382020719,26019
"3984",2020,"Mar",2020.16666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",2.47292710522062,2.2570091316099,24748
"3985",2020,"Apr",2020.25,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.59931127064729,3.04665270637748,17133
"3986",2020,"May",2020.33333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.02715161339345,3.69979666308712,19741
"3987",2020,"Jun",2020.41666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.42360951725193,4.01669080043089,26142
"3988",2020,"Jul",2020.5,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.28455400908798,3.57843837991112,27949
"3989",2020,"Aug",2020.58333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.5396610417658,3.41594152270191,27319
"3990",2020,"Sep",2020.66666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.47494364487602,3.4330528985766,28835
"3991",2020,"Oct",2020.75,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.57701266792176,3.53053911818786,31339
"3992",2020,"Nov",2020.83333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.58302028549962,3.8783255327658,25289
"3993",2020,"Dec",2020.91666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.78844692171269,4.31615995837803,23682
"3994",2021,"Jan",2021,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.47020454464887,4.61389058395373,28209
"3995",2021,"Feb",2021.08333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.73231891067376,4.66365679234511,26879
"3996",2021,"Mar",2021.16666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.33095941173065,4.51116095568443,34542
"3997",2021,"Apr",2021.25,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.65586863122381,4.2397156512094,37939
"3998",2021,"May",2021.33333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.77428014949729,3.92036939748391,37994
"3999",2021,"Jun",2021.41666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.1648688605377,3.53167254708627,36526
"4000",2021,"Jul",2021.5,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",3.95344540920007,3.63086480641169,32478
"4001",2021,"Aug",2021.58333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.20445672412758,3.77425699795512,33298
"4002",2021,"Sep",2021.66666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.62416145863196,4.26068786398654,34882
"4003",2021,"Oct",2021.75,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.30362284069098,4.3774136744835,33344
"4004",2021,"Nov",2021.83333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.5628533896853,4.83021256300275,35018
"4005",2021,"Dec",2021.91666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.47340971509418,5.11329531515682,36047
"4006",2022,"Jan",2022,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.49920868189012,5.17849059555654,35384
"4007",2022,"Feb",2022.08333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.15220108318289,4.70827316005573,36005
"4008",2022,"Mar",2022.16666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.58130845686097,4.41090607397799,40949
"4009",2022,"Apr",2022.25,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.58205980066445,4.43852311356944,37625
"4010",2022,"May",2022.33333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.23496845628943,4.79944557127162,38835
"4011",2022,"Jun",2022.41666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.69778063050831,5.1716029624874,40507
"4012",2022,"Jul",2022.5,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.00553097345133,5.31276002008302,39776
"4013",2022,"Aug",2022.58333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.86778250965633,5.19036470453866,40388
"4014",2022,"Sep",2022.66666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.76126967191251,4.87819438500672,37490
"4015",2022,"Oct",2022.75,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.33357393276964,4.98754203811283,38792
"4016",2022,"Nov",2022.83333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",6.56094245582238,5.55192868683485,33105
"4017",2022,"Dec",2022.91666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.8563027601252,5.58360638290574,31629
"4018",2023,"Jan",2023,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",6.14526721014493,5.8541708086975,35328
"4019",2023,"Feb",2023.08333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",8.9998363070879,6.66713542578601,30545
"4020",2023,"Mar",2023.16666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",11.3532995795074,8.83280103224675,34959
"4021",2023,"Apr",2023.25,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.1556600854119,8.50293199066907,32314
"4022",2023,"May",2023.33333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.88761186435605,7.13219050975846,33411
"4023",2023,"Jun",2023.41666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.56790522000194,4.87039238992329,30977
"4024",2023,"Jul",2023.5,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.74695832254724,4.73415846896841,30904
"4025",2023,"Aug",2023.58333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.03626616209398,4.78370990154772,31710
"4026",2023,"Sep",2023.66666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.51106850270176,4.76476432911433,28685
"4027",2023,"Oct",2023.75,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.45213950037101,4.66649138838892,28301
"4028",2023,"Nov",2023.83333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.23085237801112,4.7313534603613,25904
"4029",2023,"Dec",2023.91666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.43973160795591,5.04090782877935,25038
"4030",2024,"Jan",2024,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",5.13960036638735,5.27006145078479,29477
"4031",2024,"Feb",2024.08333333333,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",6.0423704954955,5.54056748994625,28416
"4032",2024,"Mar",2024.16666666667,"43-5000","Material Recording, Scheduling, Dispatching, and Distributing Workers",4.40088631327766,5.1942857250535,29335
"4033",2019,"Jan",2019,"43-6000","Secretaries and Administrative Assistants",3.67991804893424,3.67991804893424,50762
"4034",2019,"Feb",2019.08333333333,"43-6000","Secretaries and Administrative Assistants",3.99117971334068,3.83554888113746,49885
"4035",2019,"Mar",2019.16666666667,"43-6000","Secretaries and Administrative Assistants",2.42398350576741,3.36502708934745,53837
"4036",2019,"Apr",2019.25,"43-6000","Secretaries and Administrative Assistants",2.63157894736842,3.01558072215884,36328
"4037",2019,"May",2019.33333333333,"43-6000","Secretaries and Administrative Assistants",2.54543013910096,2.53366419741226,59597
"4038",2019,"Jun",2019.41666666667,"43-6000","Secretaries and Administrative Assistants",3.73045715416584,2.96915541354508,50530
"4039",2019,"Jul",2019.5,"43-6000","Secretaries and Administrative Assistants",2.04410739191074,2.77333156172585,45888
"4040",2019,"Aug",2019.58333333333,"43-6000","Secretaries and Administrative Assistants",2.47436363349081,2.74964272652247,63289
"4041",2019,"Sep",2019.66666666667,"43-6000","Secretaries and Administrative Assistants",3.12632092342709,2.54826398294288,61510
"4042",2019,"Oct",2019.75,"43-6000","Secretaries and Administrative Assistants",2.66660237245636,2.75576230979142,62214
"4043",2019,"Nov",2019.83333333333,"43-6000","Secretaries and Administrative Assistants",2.56450433510916,2.78580921033087,57438
"4044",2019,"Dec",2019.91666666667,"43-6000","Secretaries and Administrative Assistants",2.3006298708231,2.51057885946288,56202
"4045",2020,"Jan",2020,"43-6000","Secretaries and Administrative Assistants",2.60029386882764,2.48847602491997,67377
"4046",2020,"Feb",2020.08333333333,"43-6000","Secretaries and Administrative Assistants",2.44618102338393,2.44903492101156,66798
